tweet_id,retweet_id,dog_name,dog_stages,rating,date,img_num,dog_breed,confidence_percentage,prediction,favorite_count,retweet_count
892177421306343426,,Tilly,,1310,2017-08-01,1,Chihuahua,0.323581,True,29222,5272
891815181378084864,,Archie,,1210,2017-07-31,1,Chihuahua,0.716012,True,21978,3464
891327558926688256,,Franklin,,1210,2017-07-29,2,Basset,0.555712,True,35182,7717
891087950875897856,,,,1310,2017-07-29,1,Chesapeake Bay Retriever,0.425595,True,17749,2586
890971913173991426,,Jax,,1310,2017-07-28,1,Appenzeller,0.34170300000000003,True,10331,1647
890729181411237888,,,,1310,2017-07-28,2,Pomeranian,0.566142,True,56670,15679
890609185150312448,,Zoey,,1310,2017-07-27,1,Irish Terrier,0.487574,True,24427,3604
890240255349198849,,Cassie,doggo,1410,2017-07-26,1,Pembroke,0.511319,True,27848,6068
890006608113172480,,Koda,,1310,2017-07-26,1,Samoyed,0.957979,True,26947,6111
889880896479866881,,Bruno,,1310,2017-07-25,1,French Bulldog,0.377417,True,24488,4141
889665388333682689,,,puppo,1310,2017-07-25,1,Pembroke,0.966327,True,41878,8302
889638837579907072,,Ted,,1210,2017-07-25,1,French Bulldog,0.99165,True,23580,3700
889531135344209921,,Stuart,puppo,1310,2017-07-24,1,Golden Retriever,0.953442,True,13313,1874
889278841981685760,,Oliver,,1310,2017-07-24,1,Whippet,0.626152,True,22026,4418
888917238123831296,,Jim,,1210,2017-07-23,1,Golden Retriever,0.714719,True,25533,3742
888804989199671297,,Zeke,,1310,2017-07-22,1,Golden Retriever,0.46976,True,22392,3513
888554962724278272,,Ralphus,,1310,2017-07-22,3,Siberian Husky,0.700377,True,17252,2863
888078434458587136,,Gerald,,1210,2017-07-20,1,French Bulldog,0.995026,True,19101,2885
887705289381826560,,Jeffrey,,1310,2017-07-19,1,Basset,0.821664,True,26530,4516
887473957103951883,,Canela,,1310,2017-07-19,2,Pembroke,0.809197,True,59978,14952
887343217045368832,,,,1310,2017-07-18,1,Mexican Hairless,0.330741,True,29490,8775
887101392804085760,,,,1210,2017-07-18,1,Samoyed,0.733942,True,26897,4969
886983233522544640,,Maya,,1310,2017-07-17,2,Chihuahua,0.793469,True,30239,6287
886736880519319552,,Mingus,,1310,2017-07-16,1,Kuvasz,0.309706,True,10455,2615
886366144734445568,,Roscoe,pupper,1210,2017-07-15,1,French Bulldog,0.999201,True,18489,2613
886258384151887873,,Waffles,,1310,2017-07-15,1,Pug,0.943575,True,24445,5253
885984800019947520,,Jimbo,,1210,2017-07-14,1,Blenheim Spaniel,0.972494,True,28496,5589
885528943205470208,,Maisey,,1310,2017-07-13,1,Pug,0.369275,True,31483,5306
885167619883638784,,,,1310,2017-07-12,4,Malamute,0.8124819999999999,True,19191,3652
884925521741709313,,Earl,,1210,2017-07-12,1,Italian Greyhound,0.259916,True,67015,14943
884876753390489601,,Lola,,1310,2017-07-11,1,Chow,0.822103,True,24298,4639
884562892145688576,,Kevin,,1310,2017-07-11,1,Pug,0.5464060000000001,True,21244,3896
884441805382717440,,,,1410,2017-07-10,1,Pembroke,0.993225,True,23778,4776
884162670584377345,,Yogi,doggo,1210,2017-07-09,1,German Shepherd,0.707046,True,17888,2493
883838122936631299,,Noah,,1210,2017-07-09,1,Doberman,0.610946,True,19092,2850
883482846933004288,,Bella,,510,2017-07-08,1,Golden Retriever,0.943082,True,40044,8221
883360690899218434,,Grizzwald,floofer,1310,2017-07-07,1,Chow,0.987997,True,19879,3061
883117836046086144,,,,1310,2017-07-07,2,Golden Retriever,0.949562,True,32387,5513
882992080364220416,,Rusty,,1310,2017-07-06,1,Eskimo Dog,0.466778,True,20920,3229
882762694511734784,,Gus,pupper,1210,2017-07-06,1,Labrador Retriever,0.85005,True,24696,4077
882627270321602560,,Stanley,,1310,2017-07-05,1,Pembroke,0.542982,True,24528,5042
882268110199369728,,Alfy,,1310,2017-07-04,1,Golden Retriever,0.762211,True,39042,9583
881906580714921986,,Rey,,1210,2017-07-03,1,Weimaraner,0.291539,True,21374,2839
881666595344535552,,Gary,,1310,2017-07-03,1,Saluki,0.529012,True,44387,8912
881536004380872706,,,pupper,1410,2017-07-02,1,Samoyed,0.281463,True,43283,13351
880872448815771648,,,,1210,2017-06-30,1,Pembroke,0.791416,True,18655,3191
880465832366813184,,Bella,,1210,2017-06-29,1,Golden Retriever,0.913255,True,24929,5192
880221127280381952,,Jesse,,1210,2017-06-29,1,Chihuahua,0.238525,True,23578,3448
880095782870896641,,,,1110,2017-06-28,1,Miniature Pinscher,0.120298,True,24233,3634
879862464715927552,,Romeo,,1310,2017-06-28,3,Basset,0.813507,True,19637,2913
879492040517615616,,Bailey,,1210,2017-06-27,1,German Short-Haired Pointer,0.479896,True,20649,2619
879415818425184262,,Duddles,,1310,2017-06-26,1,English Springer,0.383404,True,92504,37265
879008229531029506,,Beau,,1310,2017-06-25,1,Vizsla,0.960513,True,16724,2230
878776093423087618,,Snoopy,puppo,1310,2017-06-25,2,Italian Greyhound,0.734684,True,17086,3419
878281511006478336,,Shadow,,1310,2017-06-23,1,Basset,0.32042,True,6755,1070
878057613040115712,,Emmy,,1410,2017-06-23,1,French Bulldog,0.839097,True,37018,5712
877736472329191424,,Aja,,1310,2017-06-22,2,Chesapeake Bay Retriever,0.8379559999999999,True,69047,15734
877556246731214848,,Penny,,1210,2017-06-21,1,Basset,0.995368,True,19838,3152
877316821321428993,,Dante,,1310,2017-06-21,1,Saluki,0.5099670000000001,True,24069,4321
877201837425926144,,Nelly,,1210,2017-06-20,1,Pembroke,0.93112,True,23795,4602
876838120628539392,,Ginger,pupper,1210,2017-06-19,1,Bloodhound,0.575751,True,18165,2795
876484053909872640,,Benedict,,1310,2017-06-18,1,Golden Retriever,0.874566,True,16510,1989
876120275196170240,,Venti,,1310,2017-06-17,1,Bernese Mountain Dog,0.534327,True,24610,3890
875747767867523072,,Goose,,1310,2017-06-16,1,Labrador Retriever,0.799551,True,22034,3567
875144289856114688,,Nugget,,1310,2017-06-15,1,Siberian Husky,0.245048,True,19368,4132
875021211251597312,,,,1210,2017-06-14,2,West Highland White Terrier,0.7143189999999999,True,22489,3954
874680097055178752,,Cash,,1210,2017-06-13,1,Labrador Retriever,0.836052,True,24521,3906
874296783580663808,,Jed,pupper,1310,2017-06-12,1,Cocker Spaniel,0.437216,True,22883,3471
874057562936811520,,,,1210,2017-06-12,1,Flat-Coated Retriever,0.8321770000000001,True,20056,3368
874012996292530176,,Sebastian,puppo,1310,2017-06-11,2,Cardigan,0.806674,True,30024,8551
873580283840344065,,,,1310,2017-06-10,1,Newfoundland,0.678537,True,21311,3333
873213775632977920,,Sierra,pupper,1210,2017-06-09,1,Vizsla,0.6197819999999999,True,6302,1327
872967104147763200,,,doggo,1210,2017-06-09,2,Labrador Retriever,0.476913,True,23980,4544
872820683541237760,,,,1310,2017-06-08,3,Pug,0.99912,True,13030,3157
872620804844003328,,Monkey,,1310,2017-06-08,1,Cocker Spaniel,0.513191,True,18273,3058
872486979161796608,,,,1210,2017-06-07,1,Pembroke,0.931861,True,35987,7683
871879754684805121,,Lassie,,1310,2017-06-06,1,Shetland Sheepdog,0.969171,True,32968,9209
871762521631449091,,Rover,pupper,1210,2017-06-05,2,Labrador Retriever,0.921393,True,17818,2958
871515927908634625,,Napolean,doggo,1210,2017-06-04,2,Komondor,0.974781,True,17846,2924
871032628920680449,,Boomer,,1310,2017-06-03,1,Kelpie,0.3980530000000001,True,20093,3213
870656317836468226,,Cody,,1310,2017-06-02,4,Pembroke,0.945495,True,10857,2190
870374049280663552,,Zoey,,1310,2017-06-01,1,Golden Retriever,0.841001,True,73716,22657
870308999962521604,,Rumble,,1310,2017-06-01,2,Greater Swiss Mountain Dog,0.6227520000000001,True,19420,3534
869772420881756160,,Dewey,,1310,2017-05-31,1,Pembroke,0.980148,True,37894,8659
869702957897576449,,Stanley,,1310,2017-05-30,1,Pembroke,0.993449,True,24966,5363
869596645499047938,,Scout,doggo,1210,2017-05-30,1,Chihuahua,0.955156,True,14149,2629
869227993411051520,,Gizmo,,1310,2017-05-29,1,Pembroke,0.664181,True,18083,3188
868622495443632128,,,,1310,2017-05-28,1,Labrador Retriever,0.868107,True,23570,4444
868552278524837888,,Cooper,,1210,2017-05-27,1,Whippet,0.378151,True,8936,1742
867900495410671616,,,,1210,2017-05-26,1,Labrador Retriever,0.522644,True,21533,3554
867774946302451713,,Harold,,1310,2017-05-25,2,Border Collie,0.661953,True,30166,6229
867421006826221569,,Shikha,puppo,1210,2017-05-24,1,Eskimo Dog,0.6164569999999999,True,14297,2109
867051520902168576,,,,1310,2017-05-23,1,Samoyed,0.471403,True,28609,6755
866686824827068416,,Lili,,1210,2017-05-22,1,Flat-Coated Retriever,0.51473,True,17069,2953
866450705531457537,,Jamesy,pupper,1310,2017-05-22,2,French Bulldog,0.905334,True,108499,30058
866334964761202691,,Coco,,1210,2017-05-21,1,Samoyed,0.984086,True,46427,12159
865718153858494464,,Boomer,,1310,2017-05-19,1,Golden Retriever,0.673664,True,22856,4814
865359393868664832,,Sammy,,1310,2017-05-19,2,Chesapeake Bay Retriever,0.832435,True,23520,4271
865006731092295680,,Nelly,,1310,2017-05-18,1,Pembroke,0.989882,True,24960,6634
864279568663928832,,Meatball,,1210,2017-05-16,1,Bull Mastiff,0.668613,True,13032,2571
864197398364647424,,Paisley,,1310,2017-05-15,4,Golden Retriever,0.945905,True,26551,7555
863553081350529029,,Neptune,,1310,2017-05-14,1,Eskimo Dog,0.41333,True,13634,3612
863432100342583297,,Belle,,1210,2017-05-13,1,Staffordshire Bullterrier,0.690517,True,21224,4543
863079547188785154,,,,1410,2017-05-12,1,Lakeland Terrier,0.275242,True,7877,949
863062471531167744,,Quinn,,1310,2017-05-12,2,French Bulldog,0.935804,True,7502,2084
862831371563274240,,Zooey,,1310,2017-05-12,2,Australian Terrier,0.207281,True,17178,4443
862722525377298433,,Dave,,1110,2017-05-11,1,Basset,0.39333,True,15289,3075
862096992088072192,,,,1310,2017-05-10,2,Chow,0.677589,True,66065,19905
861383897657036800,,Hobbes,,1310,2017-05-08,1,Cardigan,0.771008,True,32188,9228
861005113778896900,,Burt,,1210,2017-05-06,1,German Shepherd,0.507951,True,14940,3319
860563773140209665,,Lorenzo,,1310,2017-05-05,1,Cardigan,0.583936,True,6701,1850
860524505164394496,,Carl,,1310,2017-05-05,1,Bedlington Terrier,0.286558,True,21198,4582
859924526012018688,,Milky,,1210,2017-05-04,1,French Bulldog,0.254587,True,17574,3573
859851578198683649,,Trooper,,1310,2017-05-03,4,Labrador Retriever,0.899086,True,13945,3058
859607811541651456,,,puppo,1310,2017-05-03,1,Golden Retriever,0.8955290000000001,True,16791,1360
858843525470990336,,,doggo,1310,2017-05-01,1,Golden Retriever,0.57812,True,14090,3018
858471635011153920,,Sophie,,1310,2017-04-30,1,Pembroke,0.987407,True,19420,4241
858107933456039936,,Wyatt,,1210,2017-04-28,1,Golden Retriever,0.863874,True,14189,2532
857989990357356544,,Rosie,,1210,2017-04-28,1,French Bulldog,0.43258,True,14452,2259
857746408056729600,,Thor,,1310,2017-04-28,1,Labrador Retriever,0.919832,True,30709,9312
857393404942143489,,,,1310,2017-04-27,3,Malamute,0.8415969999999999,True,5291,1437
857263160327368704,,Oscar,,1310,2017-04-26,1,Samoyed,0.998021,True,18205,3959
857029823797047296,,Zeke,,1210,2017-04-26,2,Golden Retriever,0.968623,True,17002,3472
856543823941562368,,Callie,,1210,2017-04-24,1,Boston Bull,0.30691,True,14791,2534
856526610513747968,,,,1410,2017-04-24,1,Old English Sheepdog,0.798481,True,10792,1651
856282028240666624,,Cermet,,1410,2017-04-23,4,Chihuahua,0.8765430000000001,True,25166,5564
855851453814013952,,,"doggo, puppo",1310,2017-04-22,1,Flat-Coated Retriever,0.321676,True,41814,16076
855459453768019968,,,,1210,2017-04-21,2,Blenheim Spaniel,0.389513,True,27027,7282
854732716440526848,,Marlee,,1210,2017-04-19,1,Pembroke,0.6955479999999999,True,20626,5327
854482394044301312,,Arya,,1310,2017-04-18,1,Chihuahua,0.26024200000000003,True,26496,6000
854365224396361728,,Einstein,,1310,2017-04-18,1,Pembroke,0.90708,True,17156,4132
854120357044912130,,,pupper,1410,2017-04-17,4,Black-And-Tan Coonhound,0.8548610000000001,True,29149,6571
854010172552949760,,,"doggo, floofer",1110,2017-04-17,1,English Springer,0.354733,True,14801,2784
853760880890318849,,Alice,,1210,2017-04-17,1,Miniature Pinscher,0.29251900000000003,True,26012,5103
853639147608842240,,,,1310,2017-04-16,1,German Shepherd,0.509879,True,31453,8836
852912242202992640,,Benny,,1210,2017-04-14,1,Great Dane,0.7837649999999999,True,8229,1591
852672615818899456,,Aspen,,1210,2017-04-13,1,Golden Retriever,0.7112350000000001,True,13611,1904
852553447878664193,,Jarod,,1310,2017-04-13,1,Bloodhound,0.186498,True,14856,3100
851591660324737024,,,,1110,2017-04-11,1,Cardigan,0.394507,True,14921,3118
850753642995093505,,Kyle,,1110,2017-04-08,1,Pug,0.996952,True,28068,8052
850380195714523136,,Leo,,1310,2017-04-07,1,Yorkshire Terrier,0.249012,True,12049,2325
850019790995546112,,Boomer,pupper,1210,2017-04-06,3,Shetland Sheepdog,0.759907,True,18738,4355
849776966551130114,,,,1210,2017-04-06,2,Chihuahua,0.292092,True,27857,6797
849412302885593088,,Noosh,,1210,2017-04-05,4,Schipperke,0.907559,True,14647,2822
848690551926992896,,,,1210,2017-04-03,1,Flat-Coated Retriever,0.8236479999999999,True,23227,3913
848324959059550208,,Odin,,1210,2017-04-02,1,Malamute,0.5445760000000001,True,22779,4142
848212111729840128,,Jerry,,610,2017-04-01,1,Bedlington Terrier,0.333486,True,15003,2711
847842811428974592,,Rontu,,1210,2017-03-31,1,Bernese Mountain Dog,0.951337,True,5002,1186
847606175596138505,,Cannon,,1210,2017-03-31,1,Cardigan,0.413688,True,17318,3075
847251039262605312,,Furzey,,1210,2017-03-30,1,Airedale,0.49538,True,18925,3907
847157206088847362,,Daisy,,1110,2017-03-29,2,Staffordshire Bullterrier,0.21960900000000005,True,18335,5242
846874817362120707,,Tuck,,1310,2017-03-29,2,Shetland Sheepdog,0.450539,True,18582,3541
846514051647705089,,Barney,doggo,1310,2017-03-28,2,Golden Retriever,0.650003,True,41089,10346
846153765933735936,,Vixen,,1310,2017-03-27,1,Giant Schnauzer,0.346468,True,29029,8146
846042936437604353,,Jarvis,,1210,2017-03-26,1,Golden Retriever,0.96111,True,14775,2581
845812042753855489,,,,1310,2017-03-26,1,Samoyed,0.979803,True,26958,7842
845677943972139009,,,,1210,2017-03-25,1,Chow,0.8086810000000001,True,23389,4371
845397057150107648,,Mimosa,doggo,1310,2017-03-24,1,Dandie Dinmont,0.394404,True,7075,1616
845306882940190720,,Pickles,pupper,1210,2017-03-24,1,Irish Water Spaniel,0.567475,True,21568,4845
844973813909606400,,Brady,,1210,2017-03-23,1,Labrador Retriever,0.742421,True,13906,2840
844223788422217728,,Margo,,1210,2017-03-21,1,Labrador Retriever,0.71951,True,12673,1985
843856843873095681,,Sadie,,1210,2017-03-20,1,Labrador Retriever,0.92254,True,19914,4160
843604394117681152,,Hank,,1110,2017-03-19,1,Labrador Retriever,0.430583,True,15662,2475
843235543001513987,,Tycho,,1310,2017-03-18,1,Pembroke,0.958452,True,19930,5384
842846295480000512,,Charlie,,1310,2017-03-17,1,Labrador Retriever,0.461076,True,14191,3310
842535590457499648,,Winnie,,1310,2017-03-17,1,Pembroke,0.685084,True,16877,3165
842163532590374912,,George,,1210,2017-03-16,2,French Bulldog,0.891227,True,22681,5246
842115215311396866,,Bentley,,1210,2017-03-15,1,Chow,0.293493,True,13005,2754
841680585030541313,,Penny,,1210,2017-03-14,1,Chihuahua,0.547401,True,23996,7140
841314665196081154,,Max,,1310,2017-03-13,1,Afghan Hound,0.903712,True,14712,4223
841077006473256960,,Dawn,,1210,2017-03-13,1,Brittany Spaniel,0.962985,True,21297,4878
840632337062862849,,Maddie,,1210,2017-03-11,1,Golden Retriever,0.711148,True,8411,1619
840268004936019968,,Monty,,1210,2017-03-10,3,Chesapeake Bay Retriever,0.8639870000000001,True,17856,5204
839990271299457024,,Sojourner,,1310,2017-03-10,2,Staffordshire Bullterrier,0.604938,True,12507,2063
839239871831150596,,Odie,,1310,2017-03-07,3,Leonberg,0.927021,True,25181,5918
838921590096166913,,Arlo,,1310,2017-03-07,1,Border Terrier,0.664538,True,10399,1852
838561493054533637,,Walter,,1310,2017-03-06,1,Kelpie,0.216562,True,10228,1229
838476387338051585,,Stanley,,1310,2017-03-05,3,Great Pyrenees,0.997692,True,20933,4331
838083903487373313,,Daisy,,1310,2017-03-04,2,Chow,0.800975,True,16431,2831
837820167694528512,,,pupper,1210,2017-03-04,1,Golden Retriever,0.887625,True,31770,7133
837471256429613056,,Vincent,,1210,2017-03-03,1,Norwegian Elkhound,0.976255,True,11967,2058
837110210464448512,,Clark,pupper,1310,2017-03-02,1,Siberian Husky,0.767696,True,15050,2173
836260088725786625,,Lucy,,1310,2017-02-27,1,Borzoi,0.564688,True,19914,3974
836001077879255040,,,,1310,2017-02-26,4,Samoyed,0.963558,True,17859,3878
835574547218894849,,Eli,,1110,2017-02-25,1,Staffordshire Bullterrier,0.6106550000000001,True,16607,3291
835297930240217089,,Ash,,1210,2017-02-25,1,Rottweiler,0.341276,True,15402,2733
835172783151792128,,,,1210,2017-02-24,2,Border Collie,0.663138,True,24518,5284
834786237630337024,,Tobi,,1310,2017-02-23,1,Border Terrier,0.156276,True,20180,5102
834458053273591808,,Chester,,1210,2017-02-22,1,Rhodesian Ridgeback,0.468619,True,9017,1543
834209720923721728,,Wilson,,1210,2017-02-22,1,Golden Retriever,0.754799,True,19204,4316
833863086058651648,,Bentley,,1210,2017-02-21,1,Kuvasz,0.494969,True,12595,2204
833826103416520705,,Charlie,,1310,2017-02-20,1,Chihuahua,0.438054,True,17043,3482
833722901757046785,,Bronte,,1310,2017-02-20,1,West Highland White Terrier,0.918144,True,19641,2991
833479644947025920,,Poppy,,1310,2017-02-20,3,Golden Retriever,0.727039,True,13975,1885
833124694597443584,,Gidget,pupper,1210,2017-02-19,3,Cardigan,0.7105229999999999,True,18954,4432
832998151111966721,,Rhino,doggo,1310,2017-02-18,1,Boxer,0.539036,True,12402,2007
832757312314028032,,Willow,,1310,2017-02-18,2,Cardigan,0.160888,True,15820,3312
832636094638288896,,Orion,,1210,2017-02-17,1,Eskimo Dog,0.5250319999999999,True,14861,2553
832397543355072512,,Eevee,,1210,2017-02-17,1,Pekinese,0.988916,True,11215,2034
832369877331693569,,Charlie,,1110,2017-02-16,1,Kelpie,0.50469,True,16039,2913
832273440279240704,,Smiley,doggo,1410,2017-02-16,1,Pembroke,0.134081,True,10632,2139
832032802820481025,,Miguel,doggo,1210,2017-02-16,1,Whippet,0.601712,True,16735,4291
831939777352105988,,Emanuel,doggo,1210,2017-02-15,1,Pomeranian,0.153862,True,22429,5642
831911600680497154,,Kuyu,,1410,2017-02-15,4,Bloodhound,0.777562,True,25770,5956
831670449226514432,,Daisy,,1310,2017-02-15,1,Pembroke,0.6248020000000001,True,9767,1685
831650051525054464,,,,1310,2017-02-14,1,Eskimo Dog,0.530416,True,6668,1782
831552930092285952,,Dutch,,1310,2017-02-14,1,Chihuahua,0.257415,True,8439,2153
831322785565769729,,Pete,doggo,1210,2017-02-14,1,Old English Sheepdog,0.999715,True,8729,1438
831315979191906304,,,pupper,1310,2017-02-14,4,Briard,0.982755,True,6160,1035
831309418084069378,,Scooter,,1210,2017-02-14,1,Doberman,0.369389,True,11062,2256
831262627380748289,,Tucker,,1210,2017-02-13,1,Cocker Spaniel,0.26332300000000003,True,11131,1883
830956169170665475,,Reggie,,1210,2017-02-13,1,Kuvasz,0.451516,True,7495,1373
830583320585068544,,Lilly,,1310,2017-02-12,1,Labrador Retriever,0.908703,True,62249,15364
830097400375152640,,Samson,,1310,2017-02-10,4,Toy Poodle,0.442713,True,9124,2686
829861396166877184,,Mia,,1210,2017-02-10,1,Border Terrier,0.394486,True,11491,1789
829501995190984704,,Leo,,1210,2017-02-09,1,French Bulldog,0.950851,True,29815,9742
829449946868879360,,,doggo,1110,2017-02-08,1,Labrador Retriever,0.315163,True,9846,1854
829141528400556032,,Malcolm,,1210,2017-02-08,2,Golden Retriever,0.57314,True,22861,6745
829011960981237760,,Dexter,,1310,2017-02-07,2,Boxer,0.312221,True,50137,15053
828650029636317184,,,,1410,2017-02-06,1,Golden Retriever,0.649209,True,8929,1232
828408677031882754,,Bear,,1210,2017-02-06,1,Weimaraner,0.13303299999999998,True,7232,1182
828381636999917570,,Doobert,doggo,1410,2017-02-05,1,Bedlington Terrier,0.392535,True,11832,2054
828376505180889089,,Beebop,,1310,2017-02-05,1,American Staffordshire Terrier,0.5230859999999999,True,6969,990
828372645993398273,,Alexander,,1210,2017-02-05,1,Malamute,0.663047,True,11841,2720
828011680017821696,,Brutus,,1110,2017-02-04,1,American Staffordshire Terrier,0.936662,True,9749,1981
827933404142436356,,Kona,pupper,1210,2017-02-04,2,German Shepherd,0.8061149999999999,True,18788,4812
827653905312006145,,Boots,,1210,2017-02-03,1,Collie,0.285555,True,14553,2787
827600520311402496,,Tucker,,1310,2017-02-03,1,Pembroke,0.32563800000000004,True,7044,863
827324948884643840,,Ralphie,,1210,2017-02-03,1,Golden Retriever,0.352486,True,14902,2798
827199976799354881,,Charlie,,1310,2017-02-02,4,Great Dane,0.8696809999999999,True,9969,2054
826958653328592898,,Loki,doggo,1210,2017-02-02,1,Golden Retriever,0.6173890000000001,True,20257,4589
826848821049180160,,Cupid,doggo,1310,2017-02-01,4,Great Pyrenees,0.858764,True,33951,9304
826598365270007810,,Pawnd,,1310,2017-02-01,1,French Bulldog,0.628119,True,9421,2173
826476773533745153,,Pilot,doggo,1210,2017-01-31,1,German Shepherd,0.7418600000000001,True,17323,3882
826240494070030336,,,,1110,2017-01-31,1,French Bulldog,0.903048,True,12498,2410
826204788643753985,,,doggo,1310,2017-01-30,2,Labrador Retriever,0.782058,True,4585,855
825829644528148480,,Toby,,1210,2017-01-29,2,Great Pyrenees,0.8534069999999999,True,11984,2324
825535076884762624,,,puppo,1410,2017-01-29,1,Rottweiler,0.681495,True,53812,16301
825147591692263424,,Sweet,,1310,2017-01-28,1,Pekinese,0.354823,True,17204,4167
825026590719483904,,Pablo,puppo,1210,2017-01-27,2,Eskimo Dog,0.524454,True,5889,1165
824775126675836928,,Scooter,,1210,2017-01-27,1,Border Terrier,0.610499,True,14017,3259
824663926340194305,,Wilson,,1310,2017-01-26,1,English Setter,0.526488,True,9919,1635
824325613288833024,,,pupper,1310,2017-01-25,1,Pembroke,0.990793,True,11140,9853
823939628516474880,,Cash,,1210,2017-01-24,1,Schipperke,0.23407600000000006,True,10036,2522
823699002998870016,,Winston,,1210,2017-01-24,1,Cairn,0.203999,True,13166,2330
822872901745569793,,,puppo,1310,2017-01-21,1,Lakeland Terrier,0.196015,True,123687,39755
822859134160621569,,Hobbes,,1210,2017-01-21,1,Malinois,0.332897,True,12412,2104
822610361945911296,,,,1210,2017-01-21,1,Cocker Spaniel,0.6644869999999999,True,13930,2720
822489057087389700,,Paisley,,1310,2017-01-20,1,Samoyed,0.416769,True,17058,5932
822462944365645825,,Gabe,pupper,1410,2017-01-20,3,Pomeranian,0.960199,True,26208,13078
822244816520155136,,,,1110,2017-01-20,1,Samoyed,0.585441,True,33005,9184
821886076407029760,,Jimison,,1310,2017-01-19,1,Golden Retriever,0.26623800000000003,True,10643,2131
821765923262631936,,Duchess,doggo,1310,2017-01-18,1,Golden Retriever,0.980071,True,7887,1553
821522889702862852,,Harlso,,1310,2017-01-18,1,Doberman,0.7635390000000001,True,7545,1625
821407182352777218,,Sundance,doggo,1410,2017-01-17,1,Irish Setter,0.5054960000000001,True,11069,3978
821149554670182400,,Luca,,1210,2017-01-17,1,German Shepherd,0.515933,True,8086,1818
821107785811234820,,,doggo,1110,2017-01-16,1,Pomeranian,0.85659,True,9033,1962
821044531881721856,,Flash,,1210,2017-01-16,1,Old English Sheepdog,0.14802,True,11908,2114
820749716845686786,,Sunny,,1310,2017-01-15,2,Golden Retriever,0.8380120000000001,True,29718,9156
820690176645140481,,,,8470,2017-01-15,2,West Highland White Terrier,0.872064,True,11557,2990
820314633777061888,,,,1410,2017-01-14,2,Gordon Setter,0.940724,True,3152,521
819952236453363712,,Oliver,puppo,1310,2017-01-13,1,American Staffordshire Terrier,0.925505,True,5004,1079
819588359383371776,,Jazzy,,1310,2017-01-12,1,Cardigan,0.5479350000000001,True,9126,1864
819347104292290561,,Anna,,1210,2017-01-12,3,Rottweiler,0.909106,True,6810,1115
819227688460238848,,Finn,,1210,2017-01-11,1,Border Terrier,0.4824520000000001,True,21733,6213
819004803107983360,,Bo,doggo,1410,2017-01-11,1,Standard Poodle,0.351308,True,82412,34417
818627210458333184,,Wafer,,1310,2017-01-10,1,Labrador Retriever,0.384188,True,21165,7036
818614493328580609,,Bear,,1210,2017-01-10,4,Chihuahua,0.450722,True,9271,2345
818259473185828864,,Florence,,1210,2017-01-09,1,Miniature Schnauzer,0.367368,True,10381,2073
818145370475810820,,Autumn,,1110,2017-01-08,1,Golden Retriever,0.621931,True,11584,2360
817827839487737858,,Buddy,,1310,2017-01-07,1,Cocker Spaniel,0.387608,True,48441,25006
817777686764523521,,Dido,"doggo, pupper",1310,2017-01-07,1,Curly-Coated Retriever,0.733256,True,10191,2513
817536400337801217,,Eugene,,1210,2017-01-07,2,Pug,0.971358,True,11080,2719
817415592588222464,,Strudel,,1110,2017-01-06,1,Doberman,0.806163,True,5281,885
817171292965273600,,Tebow,,1310,2017-01-06,1,Golden Retriever,0.295483,True,8282,1856
817120970343411712,,,,1310,2017-01-05,1,Saluki,0.568809,True,11506,2404
817056546584727552,,Chloe,,1110,2017-01-05,1,Kelpie,0.8644149999999999,True,8107,1509
816816676327063552,,Timber,,1210,2017-01-05,1,Malamute,0.668164,True,9449,1885
816697700272001025,,Binky,,1210,2017-01-04,1,Chihuahua,0.756992,True,9212,2046
816336735214911488,,Dudley,,1110,2017-01-03,1,Labrador Retriever,0.91933,True,8148,1793
816091915477250048,,Comet,,1210,2017-01-03,3,Pomeranian,0.967345,True,8463,1978
815990720817401858,,Jack,,1110,2017-01-02,1,Chihuahua,0.428756,True,4679,942
815966073409433600,,,pupper,1310,2017-01-02,1,Tibetan Mastiff,0.506312,True,21061,7834
815736392542261248,,Akumi,,1110,2017-01-02,3,Border Collie,0.5489069999999999,True,9278,2108
815639385530101762,,Titan,,1210,2017-01-01,1,German Shepherd,0.8179529999999999,True,7800,1547
814986499976527872,,Cooper,pupper,1110,2016-12-31,1,Dalmatian,0.999828,True,7239,1183
814638523311648768,,Olivia,,1210,2016-12-30,2,Golden Retriever,0.650814,True,10660,2515
814530161257443328,,Alf,,1210,2016-12-29,1,Miniature Poodle,0.626913,True,8189,1732
814153002265309185,,Oshie,,1210,2016-12-28,1,Golden Retriever,0.490068,True,27152,8074
813910438903693312,,Chubbs,doggo,1110,2016-12-28,1,Siberian Husky,0.6993550000000001,True,8831,1724
813812741911748608,,Gary,,1410,2016-12-27,1,French Bulldog,0.709146,True,34518,12990
813800681631023104,,Sky,,1210,2016-12-27,1,Malamute,0.501159,True,7866,1640
813217897535406080,,Atlas,,1310,2016-12-26,1,Samoyed,0.905972,True,17623,6823
813202720496779264,,,doggo,1110,2016-12-26,1,Cocker Spaniel,0.701852,True,8741,1700
813187593374461952,,,,1310,2016-12-26,1,Golden Retriever,0.888181,True,18758,4029
813142292504645637,,,,1310,2016-12-25,3,Beagle,0.848735,True,8060,2236
813127251579564032,,,doggo,1110,2016-12-25,1,Norwegian Elkhound,0.432416,True,11180,2909
